"month","site_no","NO3_Estimate","NO3_Upper","NO3_Lower"
"2017-05","usgs08164504",10448.501676157744,33708.989184197955,3642.591666533221
"2017-06","usgs08164504",4088.6971025230446,12905.772838899602,1460.5754130766675
"2017-07","usgs08164504",3786.097309346933,12477.063746173526,1287.2610022494152
"2017-08","usgs08164504",1602.5986799280745,5254.796997100385,538.9124743345351
"2017-09","usgs08164504",4165.688663968867,14018.223097829026,1398.9437891849454
"2017-10","usgs08164504",5904.346202908533,20355.403134663367,1985.1354238829638
"2017-11","usgs08164504",15846.287144709831,53644.15542865887,5330.628418335542
"2017-12","usgs08164504",6984.567005232408,23191.97897633684,2357.992818803264
"2018-01","usgs08164504",9739.032027296684,32567.688044309114,3269.639441126513
"2018-02","usgs08164504",8042.993336241012,27161.22827341968,2885.0084761751004
"2018-03","usgs08164504",10916.890484058855,37471.04700487776,3908.9171946786564
"2018-04","usgs08164504",8435.596795490848,28043.7682691065,2877.265822173437
"2018-05","usgs08164504",10448.498685621113,33708.97371981947,3642.5911684729667
"2018-06","usgs08164504",4088.696037735189,12905.768339283555,1460.5749536656149
"2018-07","usgs08164504",3786.096408033831,12477.059936300146,1287.2612204340455
"2018-08","usgs08164504",1602.5983587669286,5254.796073615152,538.9124181074325
"2018-09","usgs08164504",4165.68788427399,14018.219180692065,1398.9435774496992
"2018-10","usgs08164504",5904.345270701429,20355.403614898096,1985.1352653489455
"2018-11","usgs08164504",15846.284959899373,53644.15750178959,5330.627123869173
"2018-12","usgs08164504",6984.566140705328,23191.979699206586,2357.992374085731
"2019-01","usgs08164504",9739.03106232984,32567.68126995702,3269.6400792371214
"2019-02","usgs08164504",8042.992651705667,27161.230081419093,2885.008576791247
"2019-03","usgs08164504",10916.889687243915,37471.03605720926,3908.9174026033425
"2019-04","usgs08164504",8435.59629981409,28043.759005884374,2877.2656773732897
"2019-05","usgs08164504",10448.498163970193,33708.968708829954,3642.5909341594042
"2019-06","usgs08164504",4088.6958670397953,12905.769191557456,1460.5748404774092
"2019-07","usgs08164504",3786.096273506585,12477.05881480369,1287.2614449479877
"2019-08","usgs08164504",1602.5983131735834,5254.7972011996835,538.912537747588
"2019-09","usgs08164504",4165.687776285821,14018.219312380304,1398.94361781436
"2019-10","usgs08164504",5904.345154596988,20355.402154811865,1985.135353278082
"2019-11","usgs08164504",15846.284714009504,53644.164293472335,5330.626852640998
"2019-12","usgs08164504",6984.566052441659,23191.982146966347,2357.9922980082247
"2020-01","usgs08164504",9739.030986766427,32567.680499782356,3269.6408594734867
"2020-02","usgs08164504",8132.846087005137,27463.971048994914,2918.2122153696796
"2020-03","usgs08164504",11547.973984990718,39651.39487575726,4121.58641630124
"2020-04","usgs08164504",7788.146653432196,25786.966757380644,2657.7239320868935
"2020-05","usgs08164504",10489.4224000868,33833.000702597354,3658.644789108026
"2020-06","usgs08164504",4042.93469967023,12775.597738178085,1442.262653787103
"2020-07","usgs08164504",3724.4119849677063,12276.428102884664,1265.9917403025818
"2020-08","usgs08164504",1941.8216568168814,6393.007801066971,651.5871172881294
"2020-09","usgs08164504",3874.6617752486263,13039.379434387873,1302.8293582942047
"2020-10","usgs08164504",6006.189597539424,20711.9558138864,2018.9974452778479
"2020-11","usgs08164504",15859.67561999427,53660.5400852284,5337.296859307352
"2020-12","usgs08164504",9657.03059616704,32325.278542119722,3206.2154907256304
